ID_CLIENTE,FECHA_ALTA,EDAD,GENERO,ESTADO_CIVIL,NIVEL_EDUCATIVO,NUM_DEPENDIENTES,TIPO_EMPLEO,INGRESO_MENSUAL,ANTIGUEDAD_LABORAL,TIPO_CREDITO,MONTO_CREDITO,PLAZO_MESES,TASA_INTERES,NUM_CREDITOS_PREVIOS,DIAS_MORA_MAX,RATIO_UTILIZACION,TIPO_VIVIENDA,RATIO_LTV,DEFAULT
CLI016241,2025-09-30,64,F,Casado,Técnico,3,Dependiente,1216.0,2.7,Consumo,17660.0,36,21.39,1,30.0,0.3115,Familiar,,0
CLI016242,2026-01-10,40,M,Soltero,Universitario,2,Dependiente,1323.0,3.7,Hipotecario,41743.0,36,5.0,4,0.0,0.1877,Hipotecada,0.703,1
CLI016243,2025-01-17,40,F,Soltero,Universitario,2,Independiente,4238.0,,Hipotecario,13388.0,24,17.13,3,90.0,0.7573,Propia,0.677,0
CLI016244,2026-03-07,18,F,Casado,Técnico,2,Independiente,,2.9,Empresarial,13811.0,36,10.41,3,0.0,0.2662,Propia,,0
CLI016245,2025-08-13,37,F,Casado,Secundaria,2,Sin empleo,701.0,4.7,Hipotecario,24110.0,120,17.54,9,120.0,0.128,Familiar,0.915,1
CLI016246,2025-05-31,51,M,Casado,Técnico,2,Independiente,3636.0,13.8,Consumo,10020.0,12,18.2,7,0.0,0.4636,Propia,,0
CLI016247,2025-05-13,59,M,Divorciado,Secundaria,4,Dependiente,1088.0,32.1,Consumo,15974.0,60,22.86,4,90.0,0.2357,Propia,,0
CLI016248,2025-07-16,32,M,Casado,Universitario,2,Independiente,2468.0,18.2,Vehicular,14125.0,36,19.59,4,0.0,0.1462,Propia,,0
CLI016249,2026-03-04,47,F,Casado,Universitario,0,Sin empleo,4046.0,0.4,Empresarial,7957.0,12,12.65,1,60.0,0.3224,Familiar,,0
CLI016250,2025-08-08,53,M,Soltero,Postgrado,0,Independiente,8017.0,21.9,Hipotecario,20008.0,48,14.16,5,,0.1252,Propia,0.532,0
CLI016251,2025-06-28,42,F,Viudo,Universitario,1,Dependiente,4983.0,3.4,Hipotecario,4527.0,24,12.46,3,0.0,0.3697,Hipotecada,0.749,0
CLI016252,2026-02-15,18,F,Divorciado,Universitario,0,Dependiente,2593.0,2.5,Consumo,16660.0,36,12.33,8,0.0,0.6501,Familiar,,0
CLI016253,2025-05-05,44,M,Divorciado,Técnico,3,Dependiente,2315.0,0.5,Empresarial,69399.0,24,18.75,5,0.0,0.4286,Familiar,,0
CLI016254,2026-03-28,50,F,Casado,Técnico,1,Dependiente,2136.0,20.2,Hipotecario,7358.0,60,5.0,3,0.0,0.1575,Propia,0.518,0
CLI016255,2025-10-30,31,M,Casado,Secundaria,1,Independiente,716.0,2.5,Consumo,26125.0,120,21.61,2,30.0,0.166,Propia,,0
CLI016256,2026-03-23,39,M,Soltero,Universitario,1,Dependiente,2295.0,2.8,Consumo,22716.0,60,33.34,4,0.0,0.4012,Arrendada,,1
CLI016257,2025-11-29,29,M,Soltero,Universitario,1,Dependiente,4292.0,2.2,Hipotecario,71475.0,48,17.65,5,,0.1195,Propia,0.771,0
CLI016258,2025-12-08,18,M,Soltero,Universitario,0,Dependiente,2940.0,1.7,Vehicular,8027.0,24,21.56,4,0.0,0.4058,Propia,,0
CLI016259,2025-07-24,53,F,Soltero,Postgrado,2,Dependiente,7267.0,12.0,Consumo,13989.0,60,13.45,2,30.0,0.0959,Arrendada,,0
CLI016260,2026-01-31,41,F,Casado,Postgrado,3,Dependiente,9251.0,10.2,Consumo,1883.0,60,21.97,2,0.0,0.5989,Arrendada,,0
CLI016261,2025-04-29,59,F,Soltero,Universitario,2,Sin empleo,3766.0,,Vehicular,67348.0,24,15.47,4,90.0,,Familiar,,1
CLI016262,2025-11-16,51,F,Casado,Universitario,0,Dependiente,5179.0,0.1,Vehicular,33649.0,84,20.63,1,0.0,,Arrendada,,0
CLI016263,2025-06-23,38,F,Soltero,Técnico,0,Dependiente,2301.0,6.6,Vehicular,10035.0,36,15.18,3,0.0,0.1933,Propia,,1
CLI016264,2025-03-16,41,F,Casado,Secundaria,0,Dependiente,2061.0,7.3,Hipotecario,1723.0,24,19.91,2,0.0,0.496,Propia,0.712,0
CLI016265,2025-12-21,48,F,Casado,Universitario,2,Dependiente,,1.9,Consumo,3846.0,84,23.69,2,180.0,0.3512,Propia,,1
CLI016266,2025-10-14,52,M,Soltero,Universitario,2,Independiente,5357.0,,Consumo,5386.0,36,18.54,1,30.0,0.16,Hipotecada,,1
CLI016267,2025-11-19,45,F,Soltero,Postgrado,1,Independiente,5708.0,1.9,Hipotecario,17577.0,48,11.08,6,0.0,0.5068,Propia,0.739,0
CLI016268,2026-02-17,54,F,Casado,Secundaria,0,Dependiente,970.0,6.2,Hipotecario,11047.0,12,24.44,1,60.0,0.1702,Familiar,0.657,0
CLI016269,2026-01-26,38,M,Soltero,Universitario,1,Empresario,4036.0,3.4,Consumo,40794.0,36,12.65,3,90.0,0.5263,Arrendada,,1
CLI016270,2025-03-27,31,M,Divorciado,Técnico,3,Dependiente,1601.0,12.2,Vehicular,3320.0,36,25.73,4,0.0,0.4589,Propia,,0
CLI016271,2025-11-22,41,F,Casado,Técnico,0,Independiente,3594.0,,Consumo,86292.0,36,12.92,4,90.0,0.2968,Hipotecada,,0
CLI016272,2025-10-11,44,F,Soltero,Técnico,3,Independiente,2329.0,7.1,Hipotecario,206776.0,36,18.85,2,60.0,0.2517,Arrendada,0.81,1
CLI016273,2025-03-21,28,M,Divorciado,Secundaria,4,Independiente,1573.0,22.8,Hipotecario,8749.0,48,17.42,3,0.0,0.4616,Propia,0.507,0
CLI016274,2025-08-25,27,M,Soltero,Universitario,2,Dependiente,3402.0,13.2,Consumo,55496.0,36,17.29,2,0.0,0.4507,Propia,,1
CLI016275,2025-09-03,46,M,Casado,Secundaria,0,Jubilado,1507.0,1.3,Empresarial,22915.0,48,20.93,5,0.0,0.2516,Familiar,,0
CLI016276,2025-04-04,37,M,Casado,Postgrado,1,Dependiente,2010.0,7.5,Empresarial,5462.0,48,18.92,0,,0.2997,Familiar,,0
CLI016277,2026-03-06,40,M,Soltero,Universitario,3,Dependiente,5588.0,11.2,Consumo,14504.0,36,14.4,1,30.0,0.4263,Arrendada,,1
CLI016278,2025-03-17,38,M,Casado,Técnico,2,Independiente,708.0,3.2,Hipotecario,5278.0,24,21.98,1,120.0,0.3237,Familiar,0.547,0
CLI016279,2025-02-12,58,M,Casado,Universitario,1,Independiente,2571.0,10.7,Hipotecario,2113.0,36,16.79,3,0.0,0.4144,Propia,0.677,0
CLI016280,2025-10-24,55,M,Divorciado,Postgrado,0,Dependiente,6209.0,9.0,Vehicular,5781.0,60,22.63,3,0.0,0.3154,Propia,,0
CLI016281,2025-03-21,28,F,Casado,Universitario,1,Dependiente,4299.0,1.5,Hipotecario,2721.0,48,12.99,5,0.0,0.2785,Arrendada,0.874,0
CLI016282,2025-11-29,36,M,Casado,Secundaria,0,Independiente,2399.0,4.2,Hipotecario,18751.0,60,22.32,0,30.0,0.2119,Familiar,0.764,1
CLI016283,2026-03-28,51,F,Divorciado,Técnico,2,Dependiente,1954.0,4.5,Hipotecario,64075.0,60,22.74,1,0.0,0.4158,Propia,0.597,0
CLI016284,2025-07-29,48,F,Casado,Secundaria,2,Dependiente,1572.0,0.2,Consumo,4844.0,60,11.13,4,,0.1682,Familiar,,1
CLI016285,2026-01-19,41,F,Divorciado,Universitario,2,Dependiente,2448.0,6.6,Hipotecario,15199.0,24,14.75,1,120.0,0.3257,Arrendada,0.691,0
CLI016286,2025-09-20,29,M,Divorciado,Secundaria,0,Sin empleo,1993.0,2.7,Vehicular,65221.0,36,11.01,1,30.0,0.4503,Propia,,1
CLI016287,2025-02-15,34,M,Casado,Universitario,2,Independiente,3332.0,0.0,Vehicular,13758.0,84,18.4,2,120.0,0.1648,Arrendada,,1
CLI016288,2026-01-22,36,F,Soltero,Secundaria,1,Dependiente,921.0,2.8,Hipotecario,22714.0,60,5.0,5,60.0,0.0695,Arrendada,0.558,0
CLI016289,2025-09-20,45,F,Casado,Universitario,1,Dependiente,3746.0,0.1,Vehicular,9987.0,36,16.54,6,0.0,0.1181,Propia,,0
CLI016290,2025-12-02,60,F,Divorciado,Técnico,0,Dependiente,2080.0,4.4,Hipotecario,14685.0,36,25.95,1,90.0,0.0741,Propia,0.742,0
CLI016291,2025-11-08,34,M,Casado,Universitario,0,Independiente,5236.0,8.1,Hipotecario,15802.0,24,25.25,0,120.0,0.5042,Arrendada,0.683,0
CLI016292,2026-03-08,30,M,Divorciado,Técnico,1,Dependiente,4650.0,13.0,Empresarial,10819.0,12,13.18,0,0.0,0.1007,Propia,,0
CLI016293,2025-11-05,40,M,Soltero,Secundaria,2,Dependiente,953.0,0.5,Hipotecario,25382.0,12,16.91,2,0.0,0.2126,Propia,0.663,0
CLI016294,2025-09-23,53,M,Soltero,Universitario,4,Dependiente,1331.0,12.4,Consumo,12504.0,84,23.25,2,0.0,0.2276,Propia,,0
CLI016295,2026-02-06,26,M,Soltero,Técnico,2,Dependiente,3887.0,,Empresarial,13372.0,36,23.12,7,0.0,0.4787,Propia,,0
CLI016296,2025-05-22,57,M,Casado,Secundaria,1,Dependiente,1802.0,3.5,Consumo,3028.0,60,16.77,5,0.0,0.2122,Arrendada,,0
CLI016297,2025-05-23,40,M,Casado,Universitario,1,Empresario,4602.0,4.0,Empresarial,5568.0,48,8.75,3,60.0,0.5686,Propia,,0
CLI016298,2026-03-03,33,F,Divorciado,Universitario,2,Dependiente,3832.0,10.0,Consumo,3941.0,48,18.3,0,0.0,0.1784,Familiar,,0
CLI016299,2026-01-17,24,F,Soltero,Secundaria,1,Dependiente,1787.0,7.1,Hipotecario,7947.0,12,15.89,2,0.0,0.3268,Familiar,0.813,0
CLI016300,2025-05-27,49,M,Casado,Postgrado,1,Independiente,4518.0,1.9,Vehicular,22315.0,24,29.61,2,90.0,0.1549,Arrendada,,1
CLI016301,2025-02-04,40,F,Casado,Secundaria,0,Dependiente,1642.0,1.3,Hipotecario,11694.0,12,19.43,5,0.0,0.1087,Propia,0.617,0
CLI016302,2025-02-08,43,F,Divorciado,Universitario,1,Dependiente,2766.0,3.5,Consumo,14827.0,24,11.15,4,0.0,0.5191,Hipotecada,,0
CLI016303,2025-05-23,32,M,Casado,Secundaria,4,Dependiente,2721.0,13.4,Hipotecario,14396.0,60,18.84,4,60.0,0.6052,Propia,0.75,0
CLI016304,2026-01-06,38,M,Casado,Técnico,1,Dependiente,1602.0,,Hipotecario,6376.0,12,17.07,4,60.0,0.383,Propia,0.681,1
CLI016305,2026-03-12,36,M,Casado,Técnico,0,Dependiente,1181.0,3.4,Vehicular,18804.0,36,20.66,4,0.0,0.0808,Propia,,0
CLI016306,2025-09-12,40,F,Casado,Universitario,1,Jubilado,4652.0,8.8,Hipotecario,19654.0,36,27.42,5,,0.7347,Propia,0.727,0
CLI016307,2026-01-08,34,M,Soltero,Técnico,1,Sin empleo,2835.0,16.7,Vehicular,86098.0,120,19.17,4,0.0,0.0465,Familiar,,0
CLI016308,2025-11-06,25,M,Casado,Técnico,4,Independiente,2217.0,3.3,Hipotecario,21559.0,12,9.42,0,0.0,0.1995,Propia,0.518,0
CLI016309,2025-10-25,72,M,Soltero,Secundaria,0,Independiente,970.0,0.9,Vehicular,40642.0,36,6.41,6,30.0,0.5478,Familiar,,1
CLI016310,2025-04-22,27,F,Soltero,Postgrado,1,Dependiente,4283.0,4.0,Consumo,7307.0,48,26.51,5,60.0,0.6439,Familiar,,0
CLI016311,2025-02-09,43,M,Casado,Universitario,1,Dependiente,7616.0,16.4,Vehicular,9654.0,24,19.73,6,0.0,,Familiar,,0
CLI016312,2026-02-03,22,M,Viudo,Secundaria,2,Empresario,1119.0,6.6,Consumo,8563.0,48,22.93,4,30.0,0.7087,Familiar,,0
CLI016313,2026-01-08,20,M,Viudo,Postgrado,3,Dependiente,3714.0,2.3,Vehicular,5540.0,36,16.52,2,120.0,0.1973,Hipotecada,,0
CLI016314,2025-05-19,43,M,Divorciado,Postgrado,2,Independiente,,7.8,Consumo,9731.0,24,9.35,6,60.0,0.192,Propia,,0
CLI016315,2025-11-24,43,M,Soltero,Universitario,0,Jubilado,4246.0,6.7,Consumo,7124.0,12,10.86,2,60.0,0.2835,Arrendada,,1
CLI016316,2026-03-30,55,M,Divorciado,Técnico,2,Dependiente,2337.0,4.2,Empresarial,51273.0,120,18.89,2,0.0,0.1823,Hipotecada,,0
CLI016317,2025-04-19,46,M,Casado,Universitario,0,Dependiente,2173.0,0.7,Vehicular,7152.0,12,17.2,3,0.0,0.2346,Hipotecada,,1
CLI016318,2025-10-28,40,M,Casado,Universitario,4,Jubilado,2702.0,18.7,Consumo,18398.0,24,17.97,1,90.0,0.3898,Propia,,1
CLI016319,2025-06-30,31,M,Soltero,Técnico,1,Independiente,2489.0,3.7,Vehicular,6807.0,12,19.59,4,0.0,0.5821,Propia,,0
CLI016320,2025-12-09,58,M,Casado,Universitario,1,Independiente,5228.0,7.3,Consumo,81164.0,60,19.39,3,0.0,0.1827,Arrendada,,1
CLI016321,2025-07-04,52,M,Soltero,Universitario,2,Independiente,4774.0,8.6,Hipotecario,6374.0,48,5.0,1,0.0,0.1766,Arrendada,0.592,0
CLI016322,2026-03-20,28,M,Casado,Universitario,1,Empresario,3268.0,0.3,Empresarial,10646.0,84,10.27,1,0.0,0.6483,Hipotecada,,0
CLI016323,2025-06-08,42,M,Casado,Postgrado,3,Sin empleo,6327.0,17.4,Consumo,77282.0,24,11.97,0,0.0,0.1069,Propia,,0
CLI016324,2025-08-19,43,M,Casado,Universitario,1,Dependiente,,1.8,Hipotecario,72331.0,36,28.89,3,60.0,0.4571,Propia,0.524,0
CLI016325,2025-10-07,38,M,Divorciado,Universitario,2,Empresario,3251.0,9.9,Hipotecario,7222.0,36,10.0,0,30.0,0.2674,Hipotecada,0.884,0
CLI016326,2025-10-17,50,F,Soltero,Universitario,4,Independiente,4361.0,3.0,Consumo,10118.0,48,11.46,7,0.0,0.3962,Familiar,,1
CLI016327,2025-07-14,51,F,Casado,Técnico,2,Empresario,2192.0,12.3,Hipotecario,8246.0,36,21.14,1,0.0,0.6331,Familiar,0.821,0
CLI016328,2026-03-09,39,M,Casado,Secundaria,0,Independiente,,2.4,Consumo,3893.0,60,28.91,4,0.0,0.1875,Propia,,0
CLI016329,2026-02-20,38,M,Casado,Técnico,4,Dependiente,1897.0,3.9,Hipotecario,19028.0,36,12.37,3,30.0,0.1207,Arrendada,0.851,0
CLI016330,2025-10-16,58,F,Casado,Técnico,2,Jubilado,1265.0,16.0,Consumo,11584.0,36,22.08,4,90.0,,Familiar,,0
CLI016331,2025-08-20,52,F,Soltero,Universitario,4,Independiente,,11.8,Hipotecario,14571.0,12,17.41,0,0.0,0.248,Familiar,0.93,0
CLI016332,2025-08-04,42,F,Soltero,Técnico,1,Dependiente,2144.0,2.5,Consumo,21948.0,36,13.63,5,30.0,0.3474,Familiar,,1
CLI016333,2025-04-09,24,F,Casado,Técnico,0,Dependiente,1245.0,1.8,Consumo,7141.0,36,28.87,0,0.0,0.4808,Propia,,0
CLI016334,2026-03-04,45,F,Soltero,Universitario,3,Dependiente,3575.0,2.4,Consumo,2040.0,36,17.04,4,0.0,0.0959,Propia,,0
CLI016335,2025-11-11,49,M,Casado,Técnico,3,Jubilado,2388.0,4.4,Vehicular,7779.0,48,11.06,6,0.0,0.2954,Propia,,0
CLI016336,2026-03-03,18,M,Soltero,Secundaria,1,Dependiente,1195.0,7.1,Hipotecario,7160.0,48,24.48,1,0.0,,Arrendada,0.674,1
CLI016337,2025-03-03,44,M,Casado,Secundaria,1,Independiente,713.0,1.3,Hipotecario,52363.0,24,16.36,0,0.0,0.252,Propia,0.935,0
CLI016338,2026-01-07,37,F,Soltero,Universitario,0,Dependiente,3165.0,2.4,Consumo,64408.0,36,25.78,3,0.0,0.4021,Propia,,0
CLI016339,2025-03-31,39,F,Casado,Postgrado,3,Dependiente,8383.0,16.8,Consumo,9335.0,84,5.0,1,0.0,0.5774,Arrendada,,0
CLI016340,2025-09-06,32,M,Casado,Técnico,1,Independiente,1667.0,26.8,Vehicular,83242.0,12,21.13,3,60.0,0.1378,Propia,,0
CLI016341,2026-01-17,40,M,Casado,Técnico,2,Dependiente,2276.0,9.2,Consumo,10506.0,36,18.78,2,30.0,0.1991,Hipotecada,,0
CLI016342,2025-02-09,57,F,Soltero,Secundaria,2,Empresario,956.0,1.3,Consumo,26886.0,24,6.71,3,0.0,0.2203,Arrendada,,0
CLI016343,2025-11-26,37,M,Casado,Postgrado,0,Empresario,5287.0,,Consumo,16036.0,24,26.69,2,0.0,0.2679,Arrendada,,1
CLI016344,2025-08-17,52,F,Casado,Universitario,0,Sin empleo,3991.0,0.0,Consumo,1526.0,36,8.56,4,60.0,0.0578,Propia,,0
CLI016345,2026-01-28,33,F,Casado,Técnico,1,Empresario,1444.0,6.6,Consumo,2858.0,60,29.62,3,0.0,0.1449,Propia,,0
CLI016346,2025-07-01,50,M,Casado,Universitario,0,Jubilado,6487.0,25.1,Consumo,3011.0,12,25.12,3,0.0,0.2361,Arrendada,,0
CLI016347,2026-03-29,42,M,Soltero,Técnico,0,Independiente,2471.0,14.5,Consumo,12785.0,36,21.91,3,90.0,0.3364,Propia,,0
CLI016348,2026-01-03,45,F,Soltero,Técnico,3,Independiente,1564.0,6.8,Consumo,3412.0,24,15.86,2,60.0,0.5097,Propia,,0
CLI016349,2025-04-09,42,M,Soltero,Universitario,1,Dependiente,2524.0,1.0,Consumo,21583.0,24,17.52,4,30.0,0.4427,Propia,,0
CLI016350,2025-06-11,49,F,Soltero,Técnico,2,Dependiente,2995.0,0.6,Consumo,68470.0,24,19.09,4,90.0,0.2591,Familiar,,0
CLI016351,2026-01-18,18,F,Soltero,Universitario,2,Dependiente,,1.9,Consumo,15111.0,48,19.22,2,0.0,0.5085,Hipotecada,,1
CLI016352,2025-02-09,26,F,Divorciado,Secundaria,3,Dependiente,1016.0,8.2,Hipotecario,8747.0,36,17.97,2,,0.6203,Arrendada,0.903,1
CLI016353,2025-01-09,46,F,Soltero,Postgrado,0,Empresario,1842.0,1.2,Empresarial,15340.0,48,17.11,4,0.0,0.2441,Arrendada,,1
CLI016354,2025-07-26,19,M,Soltero,Postgrado,1,Dependiente,5556.0,14.7,Consumo,13023.0,24,17.87,6,0.0,0.3974,Arrendada,,1
CLI016355,2026-02-03,36,F,Casado,Técnico,1,Dependiente,3009.0,3.0,Hipotecario,6447.0,24,16.91,5,0.0,0.0483,Familiar,0.868,0
CLI016356,2026-01-25,41,M,Divorciado,Universitario,1,Jubilado,2670.0,8.7,Empresarial,43958.0,24,13.83,2,0.0,0.1401,Hipotecada,,0
CLI016357,2025-05-31,32,F,Viudo,Técnico,2,Dependiente,2440.0,27.3,Hipotecario,75142.0,48,17.11,0,0.0,,Propia,0.711,0
CLI016358,2026-03-11,34,M,Casado,Universitario,0,Dependiente,2283.0,9.8,Vehicular,10473.0,12,22.37,3,0.0,0.4152,Propia,,0
CLI016359,2026-03-26,44,F,Soltero,Secundaria,2,Jubilado,1900.0,1.2,Hipotecario,191331.0,24,17.69,2,,0.2786,Arrendada,0.647,0
CLI016360,2025-08-21,53,F,Soltero,Universitario,1,Dependiente,3165.0,5.3,Consumo,1882.0,48,7.36,6,120.0,0.6667,Propia,,1
CLI016361,2025-04-23,31,F,Soltero,Técnico,0,Independiente,2423.0,2.7,Consumo,5274.0,24,22.06,3,30.0,0.239,Propia,,1
CLI016362,2026-02-02,35,M,Soltero,Secundaria,2,Independiente,1696.0,2.3,Hipotecario,7543.0,60,9.86,5,0.0,0.4346,Propia,0.522,1
CLI016363,2025-04-16,33,M,Casado,Universitario,0,Dependiente,4503.0,2.1,Vehicular,4110.0,36,23.76,4,60.0,0.2973,Hipotecada,,1
CLI016364,2025-06-16,18,M,Viudo,Postgrado,1,Jubilado,9474.0,1.7,Hipotecario,21796.0,24,19.34,3,0.0,0.5223,Familiar,0.636,0
CLI016365,2025-03-23,43,F,Soltero,Secundaria,0,Empresario,1255.0,12.8,Consumo,7802.0,24,12.86,0,120.0,0.1543,Propia,,0
CLI016366,2025-05-31,52,F,Casado,Universitario,4,Dependiente,2716.0,13.6,Hipotecario,41580.0,12,22.29,4,0.0,0.1899,Arrendada,0.611,0
CLI016367,2025-05-22,53,F,Divorciado,Universitario,2,Dependiente,3438.0,13.7,Consumo,35890.0,36,13.05,3,60.0,0.4376,Arrendada,,0
CLI016368,2025-11-12,32,F,Casado,Secundaria,2,Dependiente,500.0,0.2,Hipotecario,256119.0,24,13.24,5,0.0,0.3414,Propia,0.861,0
CLI016369,2025-03-16,28,M,Divorciado,Técnico,1,Dependiente,3256.0,7.9,Consumo,8360.0,36,15.85,3,0.0,0.6126,Propia,,0
CLI016370,2025-11-26,42,F,Divorciado,Técnico,3,Dependiente,2275.0,7.8,Empresarial,47281.0,60,12.34,2,90.0,0.1996,Hipotecada,,0
CLI016371,2026-03-23,51,M,Casado,Secundaria,1,Dependiente,2137.0,8.3,Consumo,1000.0,48,27.88,1,30.0,0.3893,Familiar,,0
CLI016372,2025-03-28,43,M,Casado,Técnico,1,Dependiente,1960.0,2.3,Hipotecario,29590.0,120,12.98,1,0.0,0.0745,Familiar,0.847,0
CLI016373,2025-05-05,45,F,Casado,Técnico,0,Jubilado,3139.0,1.5,Empresarial,14734.0,36,13.51,6,0.0,0.421,Hipotecada,,0
CLI016374,2025-10-11,54,F,Casado,Técnico,0,Dependiente,1953.0,5.2,Hipotecario,3218.0,12,21.71,4,0.0,0.189,Arrendada,0.76,0
CLI016375,2025-06-21,33,M,Soltero,Secundaria,1,Dependiente,1332.0,4.9,Consumo,3716.0,48,15.25,3,30.0,0.2567,Arrendada,,1
CLI016376,2026-03-11,39,M,Divorciado,Universitario,0,Dependiente,3358.0,8.5,Hipotecario,31053.0,60,18.65,2,0.0,0.4182,Arrendada,0.599,0
CLI016377,2025-09-20,59,F,Casado,Técnico,2,Dependiente,2049.0,3.3,Hipotecario,9292.0,48,15.27,2,90.0,0.0958,Propia,0.7,0
CLI016378,2025-10-18,39,F,Casado,Secundaria,0,Dependiente,944.0,0.8,Vehicular,10906.0,36,9.47,0,60.0,0.5765,Arrendada,,1
CLI016379,2025-12-26,28,F,Casado,Técnico,0,Dependiente,4931.0,1.9,Hipotecario,10347.0,24,21.84,4,0.0,0.0397,Familiar,0.685,0
CLI016380,2026-02-12,34,M,Soltero,Universitario,2,Independiente,4242.0,,Vehicular,35724.0,24,25.13,2,30.0,0.1207,Arrendada,,0
CLI016381,2025-10-09,31,F,Divorciado,Postgrado,0,Dependiente,14908.0,2.4,Vehicular,11907.0,24,30.48,3,30.0,0.2027,Familiar,,0
CLI016382,2025-03-15,45,F,Soltero,Universitario,1,Independiente,3951.0,11.1,Consumo,22717.0,36,15.78,2,0.0,0.1807,Propia,,0
CLI016383,2025-08-17,32,F,Casado,Universitario,2,Independiente,3335.0,2.4,Consumo,4504.0,36,21.95,2,180.0,0.5443,Arrendada,,1
CLI016384,2025-10-14,44,M,Casado,Secundaria,0,Independiente,1323.0,2.2,Hipotecario,12895.0,48,16.39,3,,0.4988,Arrendada,0.94,0
CLI016385,2025-04-24,33,F,Casado,Técnico,2,Independiente,2459.0,1.9,Vehicular,14374.0,12,13.59,5,0.0,0.4589,Hipotecada,,0
CLI016386,2025-12-12,18,M,Casado,Técnico,4,Dependiente,3880.0,8.4,Vehicular,24544.0,36,15.36,3,0.0,0.5319,Familiar,,0
CLI016387,2025-07-15,45,M,Soltero,Técnico,3,Dependiente,1477.0,,Vehicular,15399.0,12,23.62,3,,0.1045,Familiar,,0
CLI016388,2025-08-15,43,M,Divorciado,Secundaria,0,Independiente,,6.2,Empresarial,5192.0,48,24.64,4,120.0,0.3473,Arrendada,,1
CLI016389,2025-10-28,47,F,Soltero,Universitario,2,Dependiente,2031.0,8.1,Hipotecario,9623.0,48,20.52,2,0.0,0.1913,Arrendada,0.78,0
CLI016390,2026-03-17,34,M,Soltero,Técnico,2,Dependiente,1044.0,5.9,Vehicular,4280.0,24,27.78,1,30.0,0.2374,Familiar,,1
CLI016391,2025-09-09,33,F,Soltero,Técnico,0,Independiente,2783.0,20.0,Hipotecario,50089.0,36,5.0,3,60.0,0.1184,Propia,0.852,0
CLI016392,2025-10-02,46,M,Casado,Técnico,0,Dependiente,1824.0,0.8,Vehicular,10088.0,60,7.46,1,0.0,0.0532,Hipotecada,,0
CLI016393,2025-10-31,58,M,Casado,Técnico,0,Dependiente,1653.0,12.0,Hipotecario,21706.0,12,25.08,5,0.0,0.1741,Hipotecada,0.691,0
CLI016394,2025-06-10,42,F,Casado,Universitario,1,Dependiente,2557.0,,Vehicular,17003.0,36,25.01,0,180.0,0.2405,Hipotecada,,1
CLI016395,2025-07-11,46,F,Soltero,Postgrado,3,Independiente,8066.0,1.8,Vehicular,36952.0,24,17.49,3,,0.2446,Arrendada,,0
CLI016396,2025-12-18,38,M,Casado,Universitario,1,Independiente,2534.0,3.2,Hipotecario,12256.0,12,15.97,3,90.0,0.0401,Propia,0.584,0
CLI016397,2025-07-23,25,F,Soltero,Postgrado,0,Dependiente,6022.0,15.1,Vehicular,7414.0,24,16.66,5,0.0,0.1756,Arrendada,,0
CLI016398,2025-12-14,52,F,Casado,Técnico,2,Dependiente,1799.0,7.6,Consumo,7802.0,48,19.65,6,0.0,0.2896,Propia,,0
CLI016399,2026-01-01,51,F,Divorciado,Secundaria,1,Dependiente,740.0,3.3,Consumo,26165.0,36,23.03,4,0.0,,Propia,,0
CLI016400,2025-10-13,49,F,Casado,Secundaria,4,Independiente,1651.0,2.1,Hipotecario,12150.0,36,21.34,6,0.0,0.1033,Propia,0.568,0
CLI016401,2025-12-27,39,M,Viudo,Secundaria,1,Dependiente,500.0,22.5,Hipotecario,14132.0,36,14.11,3,60.0,0.3842,Arrendada,0.72,1
CLI016402,2026-03-19,48,M,Casado,Universitario,0,Dependiente,3267.0,7.8,Consumo,11607.0,48,6.96,4,30.0,0.313,Arrendada,,1
CLI016403,2026-03-23,51,F,Casado,Técnico,2,Dependiente,4405.0,26.7,Consumo,5430.0,12,17.34,2,120.0,0.1863,Hipotecada,,0
CLI016404,2025-11-23,59,M,Casado,Universitario,3,Dependiente,3131.0,3.3,Hipotecario,11911.0,36,19.49,2,0.0,0.3843,Propia,0.885,0
CLI016405,2026-02-11,52,F,Casado,Universitario,2,Dependiente,5635.0,1.2,Vehicular,23276.0,36,26.68,4,90.0,0.3898,Propia,,0
CLI016406,2026-01-28,42,M,Soltero,Postgrado,0,Empresario,3069.0,6.8,Hipotecario,5699.0,60,13.94,2,,0.0725,Familiar,0.59,0
CLI016407,2025-07-02,27,M,Soltero,Universitario,3,Dependiente,3462.0,1.4,Consumo,2501.0,60,16.56,2,0.0,0.0798,Propia,,0
CLI016408,2025-05-06,43,M,Casado,Postgrado,1,Independiente,4268.0,1.6,Hipotecario,39232.0,48,16.74,3,,0.6056,Propia,0.714,0
CLI016409,2025-10-07,44,F,Casado,Técnico,1,Dependiente,999.0,1.3,Empresarial,16649.0,12,18.45,2,90.0,0.3272,Propia,,0
CLI016410,2026-02-15,49,M,Viudo,Técnico,0,Independiente,2792.0,3.0,Consumo,14944.0,84,19.76,1,,0.3057,Arrendada,,0
CLI016411,2025-08-09,56,M,Divorciado,Técnico,1,Dependiente,1843.0,2.4,Hipotecario,15641.0,12,7.33,2,0.0,0.1971,Propia,0.54,0
CLI016412,2025-10-14,40,F,Divorciado,Técnico,2,Dependiente,2084.0,1.4,Consumo,8427.0,36,17.52,1,0.0,,Arrendada,,1
