id_credito,anio_originacion,plazo_meses,edad,ingreso_mensual,score_buro,deuda_ingreso,num_productos,pd_modelo,default_obs
6674,2021,24,39,3211.0,648,0.3344,4,0.060004,0
6675,2021,48,47,7792.0,717,0.0524,1,0.208529,0
6676,2021,36,45,4400.0,593,0.2592,4,0.021413,0
6677,2022,48,38,6660.0,663,0.3791,3,0.0739,0
6678,2021,36,29,2706.0,764,0.0477,1,0.551803,1
6679,2023,24,31,11695.0,665,0.0644,3,0.019612,0
6680,2022,12,32,9309.0,713,0.2675,2,0.242973,1
6681,2021,36,34,1891.0,570,0.1909,2,0.025732,0
6682,2023,36,40,3291.0,562,0.2868,3,0.016141,0
6683,2022,24,45,6241.0,607,0.3611,1,0.043575,0
6684,2023,24,37,2541.0,615,0.1337,2,0.044819,0
6685,2021,48,38,4602.0,705,0.0722,2,0.246615,0
6686,2023,36,39,6083.0,561,0.5131,2,0.027182,0
6687,2022,60,32,4481.0,612,0.339,1,0.063181,0
6688,2023,12,28,6434.0,705,0.407,1,0.364565,0
6689,2023,36,22,3475.0,637,0.2214,2,0.113527,0
6690,2022,36,31,1600.0,619,0.3621,2,0.112788,0
6691,2021,36,42,8031.0,639,0.4394,1,0.067433,0
6692,2021,36,30,8006.0,529,0.3333,2,0.013417,0
6693,2022,24,35,17185.0,528,0.3754,2,0.00692,0
6694,2021,36,42,1630.0,492,0.2666,1,0.004941,0
6695,2022,12,43,7154.0,636,0.3231,2,0.06726,0
6696,2021,60,27,1837.0,693,0.2418,3,0.174506,0
6697,2022,24,47,11828.0,681,0.2585,1,0.123824,0
6698,2021,36,49,6273.0,711,0.5703,2,0.407823,1
6699,2023,24,26,3053.0,736,0.3017,1,0.472421,1
6700,2022,48,29,7260.0,631,0.1832,2,0.045871,0
6701,2022,36,49,3727.0,614,0.0491,1,0.032522,0
6702,2021,24,36,5711.0,738,0.2565,1,0.423208,0
6703,2023,24,22,5448.0,563,0.1728,2,0.014632,0
6704,2023,36,24,11756.0,525,0.0546,2,0.002644,0
6705,2021,12,35,12179.0,592,0.7197,3,0.026905,0
6706,2021,48,26,3646.0,583,0.2083,3,0.010726,0
6707,2021,36,33,8342.0,623,0.0921,2,0.045213,0
6708,2021,36,38,5869.0,551,0.032,1,0.015552,0
6709,2021,36,52,2425.0,649,0.1647,2,0.082796,0
6710,2021,24,35,3470.0,574,0.4237,3,0.021883,0
6711,2022,36,48,15805.0,718,0.0866,1,0.131025,0
6712,2023,12,52,5878.0,524,0.29,1,0.00506,0
6713,2021,48,52,8102.0,608,0.621,1,0.124649,0
6714,2023,12,40,4420.0,593,0.22,3,0.019049,0
6715,2021,48,22,3752.0,638,0.1842,2,0.052239,0
6716,2022,12,42,4982.0,694,0.2642,4,0.14556,0
6717,2022,36,48,4302.0,641,0.1819,3,0.05294,0
6718,2021,24,37,2329.0,609,0.4417,1,0.093799,0
6719,2023,36,55,2976.0,675,0.0583,4,0.04246,0
6720,2022,12,46,7002.0,687,0.1303,2,0.081804,1
6721,2023,36,43,4063.0,641,0.1004,3,0.047331,0
6722,2022,60,48,4978.0,651,0.2116,2,0.081823,1
6723,2021,60,41,5527.0,671,0.5106,4,0.118728,0
6724,2021,36,22,5748.0,488,0.237,3,0.001403,0
6725,2022,48,33,8719.0,591,0.3952,2,0.036527,0
6726,2022,12,49,2837.0,650,0.1413,2,0.052493,0
6727,2022,36,29,6536.0,596,0.215,1,0.049024,0
6728,2022,24,35,7169.0,596,0.3108,3,0.02156,0
6729,2022,60,27,8046.0,649,0.3114,1,0.220673,0
6730,2023,36,55,2425.0,651,0.2572,2,0.077036,0
6731,2022,36,54,5583.0,657,0.4067,4,0.040571,0
6732,2022,12,29,11592.0,556,0.0862,1,0.006641,0
6733,2021,36,39,4677.0,506,0.4401,1,0.01022,0
6734,2022,12,31,6259.0,684,0.1228,2,0.088737,1
6735,2023,36,44,7260.0,560,0.1839,2,0.005443,0
6736,2021,36,43,2943.0,555,0.5744,3,0.026005,0
6737,2021,48,46,12295.0,547,0.1876,1,0.014599,0
6738,2021,48,41,6309.0,712,0.1471,2,0.206007,0
6739,2021,24,67,6373.0,636,0.0344,4,0.014793,0
6740,2022,36,27,2141.0,647,0.0153,2,0.056411,0
6741,2022,24,22,7312.0,675,0.1784,2,0.119815,0
6742,2022,48,34,6331.0,616,0.1182,3,0.029368,0
6743,2023,24,22,11071.0,701,0.0679,3,0.058632,0
6744,2021,36,23,4206.0,524,0.3014,3,0.00792,0
6745,2022,24,27,2999.0,533,0.5028,4,0.020308,0
6746,2022,36,28,3494.0,528,0.197,3,0.007141,0
6747,2022,12,28,3818.0,653,0.7952,1,0.56498,1
6748,2022,12,43,2809.0,660,0.1622,3,0.078253,0
6749,2023,36,32,9368.0,582,0.314,2,0.02055,0
6750,2021,36,36,9546.0,601,0.5837,4,0.028944,0
6751,2023,36,46,4456.0,721,0.2644,1,0.283704,1
6752,2023,24,30,4038.0,564,0.1523,2,0.017109,0
6753,2023,24,35,1983.0,643,0.2812,1,0.162878,0
6754,2023,24,41,6960.0,565,0.3693,1,0.015441,0
6755,2023,36,22,11234.0,707,0.2189,1,0.258099,0
6756,2021,24,22,3574.0,670,0.1541,3,0.098045,0
6757,2023,36,41,4636.0,508,0.1373,2,0.003608,0
6758,2021,12,42,6107.0,599,0.484,2,0.075806,0
6759,2022,60,58,11640.0,453,0.3163,1,0.001,0
6760,2022,36,39,5431.0,692,0.5576,3,0.27801,0
6761,2022,24,46,5419.0,783,0.2214,4,0.38714,0
6762,2022,36,36,5376.0,445,0.2933,4,0.001129,0
6763,2021,12,40,2410.0,505,0.4846,2,0.008996,0
6764,2022,24,54,2384.0,633,0.073,1,0.135293,0
6765,2022,24,22,3281.0,618,0.374,1,0.161706,0
6766,2021,36,42,8155.0,587,0.1637,3,0.009132,0
6767,2021,12,59,4156.0,480,0.1958,2,0.001934,0
6768,2023,12,40,3771.0,645,0.1218,1,0.051664,0
6769,2022,48,54,3738.0,691,0.3703,2,0.200716,1
6770,2023,36,31,4588.0,847,0.3447,2,0.914745,1
6771,2021,48,37,11511.0,724,0.5591,3,0.228945,0
6772,2022,36,38,4557.0,516,0.3697,2,0.008934,0
6773,2023,48,22,3317.0,619,0.6415,2,0.135848,0
6774,2022,36,26,4977.0,667,0.4428,2,0.218925,1
6775,2021,36,27,11820.0,564,0.184,1,0.012903,0
6776,2023,12,46,3822.0,682,0.0873,1,0.148766,0
6777,2022,48,46,2723.0,676,0.0773,2,0.065852,0
6778,2022,36,41,3826.0,718,0.191,1,0.283484,0
6779,2023,60,46,5242.0,684,0.3688,4,0.096201,0
6780,2021,48,36,6934.0,642,0.1499,2,0.057847,0
6781,2023,60,50,8131.0,568,0.4535,1,0.037655,0
6782,2022,36,38,2914.0,516,0.3654,4,0.009849,0
6783,2023,48,38,3055.0,637,0.3636,3,0.087575,0
6784,2021,24,35,4181.0,587,0.2348,1,0.027871,1
6785,2022,60,44,6921.0,595,0.3767,1,0.044489,0
6786,2023,12,33,2618.0,709,0.2084,2,0.272209,0
6787,2022,60,47,3628.0,729,0.0676,2,0.281174,0
6788,2023,12,26,3654.0,521,0.0282,1,0.004389,0
6789,2023,60,27,7870.0,603,0.2599,3,0.024362,0
6790,2023,36,44,6400.0,585,0.0975,2,0.020905,0
6791,2021,36,37,7722.0,645,0.5162,1,0.123154,0
6792,2021,24,33,9598.0,438,0.3164,1,0.001848,0
6793,2021,36,46,4218.0,503,0.117,1,0.003415,0
6794,2022,36,31,2714.0,610,0.153,2,0.026035,0
6795,2021,36,35,2723.0,682,0.4916,2,0.263147,0
6796,2023,24,51,1960.0,626,0.2717,1,0.096094,0
6797,2022,36,53,3907.0,673,0.7213,3,0.169192,0
6798,2023,24,53,4056.0,635,0.5864,2,0.073149,0
6799,2022,24,35,7286.0,722,0.1494,2,0.285946,1
6800,2022,60,50,4957.0,738,0.5658,3,0.481407,1
6801,2022,24,28,3846.0,559,0.3645,1,0.034152,0
6802,2021,36,28,4638.0,690,0.2661,2,0.212718,0
6803,2021,24,22,2923.0,660,0.1345,2,0.07231,0
6804,2021,12,54,8207.0,820,0.2734,1,0.770389,1
6805,2022,36,29,3318.0,556,0.3939,1,0.028161,0
6806,2022,48,36,2780.0,610,0.1094,4,0.014562,0
6807,2021,36,28,7398.0,537,0.416,3,0.008795,0
6808,2022,48,44,6549.0,542,0.1732,1,0.013901,0
6809,2022,24,34,2076.0,650,0.0427,2,0.038364,0
6810,2021,12,24,7536.0,636,0.2619,1,0.092552,0
6811,2022,48,42,3392.0,663,0.6577,1,0.272843,0
6812,2021,60,23,4076.0,661,0.0703,1,0.103638,0
6813,2022,24,29,5397.0,601,0.2775,4,0.02126,0
6814,2021,12,22,6590.0,600,0.1552,4,0.015862,0
6815,2021,36,23,6141.0,542,0.0369,1,0.009088,0
6816,2023,24,39,4794.0,563,0.4267,1,0.037027,0
6817,2022,60,22,3975.0,615,0.3288,3,0.058577,0
6818,2022,36,23,6040.0,635,0.2203,2,0.045652,0
6819,2022,48,37,4632.0,676,0.1509,1,0.154653,1
6820,2022,36,32,12121.0,668,0.5929,1,0.166541,1
6821,2022,36,57,6589.0,744,0.4271,1,0.322703,0
6822,2023,48,56,3097.0,542,0.178,2,0.007208,0
6823,2023,48,29,3871.0,601,0.4098,3,0.05497,0
6824,2021,12,43,5035.0,549,0.2036,1,0.015062,0
6825,2022,48,45,9412.0,722,0.2765,1,0.34529,0
6826,2021,36,32,9952.0,579,0.3874,1,0.034471,0
6827,2021,12,23,4032.0,712,0.0654,2,0.15162,1
6828,2021,60,37,3082.0,736,0.2891,1,0.528032,0
6829,2023,24,36,2891.0,653,0.2998,2,0.088561,0
6830,2021,60,33,5576.0,643,0.388,2,0.122044,0
6831,2022,24,42,15551.0,623,0.2468,1,0.029085,0
6832,2021,48,30,6435.0,594,0.0874,1,0.018528,0
6833,2021,12,26,2215.0,585,0.3345,4,0.027,0
6834,2021,24,39,3419.0,608,0.5739,1,0.089321,0
6835,2021,12,41,3598.0,765,0.2052,2,0.60541,1
6836,2023,12,26,3258.0,536,0.154,1,0.014844,0
6837,2023,36,47,4048.0,636,0.1572,1,0.029403,0
6838,2021,36,22,5912.0,676,0.4406,1,0.517404,0
6839,2023,60,32,6912.0,597,0.1352,1,0.021703,0
6840,2023,36,35,8484.0,653,0.0766,1,0.088376,0
6841,2021,12,31,6388.0,499,0.506,2,0.007614,0
6842,2022,48,32,1850.0,726,0.1613,2,0.367387,1
6843,2021,12,56,2897.0,710,0.169,2,0.138696,1
6844,2023,36,29,4541.0,612,0.3583,1,0.135496,1
6845,2021,24,62,5290.0,549,0.2688,3,0.004984,0
6846,2022,36,42,7561.0,683,0.1167,3,0.092992,0
6847,2021,24,38,5022.0,528,0.4354,1,0.010175,0
6848,2021,60,42,5041.0,539,0.2363,4,0.00545,0
6849,2021,24,63,5535.0,615,0.2961,1,0.035852,0
6850,2021,36,28,4326.0,741,0.5121,1,0.620734,0
6851,2023,36,26,5133.0,671,0.2016,3,0.10307,0
6852,2023,48,30,8629.0,568,0.3362,3,0.014286,0
6853,2023,48,38,4713.0,485,0.4755,1,0.008309,0
6854,2023,60,22,4841.0,623,0.4696,2,0.100391,0
6855,2022,48,38,4833.0,640,0.1684,1,0.073432,0
6856,2022,48,54,9404.0,614,0.2776,2,0.017379,0
6857,2022,36,39,2824.0,764,0.3754,4,0.525768,1
6858,2021,12,35,11943.0,609,0.1303,1,0.020043,0
6859,2023,12,31,2729.0,437,0.1921,1,0.0019,0
6860,2022,24,46,3544.0,587,0.2111,3,0.01941,0
6861,2023,24,29,7132.0,656,0.1254,4,0.03122,0
6862,2021,60,56,8227.0,650,0.3976,1,0.095433,0
6863,2022,24,57,2436.0,605,0.271,3,0.013426,0
6864,2023,36,40,2846.0,592,0.0562,2,0.023622,0
6865,2021,48,37,5647.0,460,0.2909,3,0.001214,0
6866,2022,12,48,15870.0,626,0.367,1,0.045536,0
6867,2022,36,48,9165.0,592,0.4464,4,0.028044,0
6868,2023,24,29,4341.0,639,0.2931,1,0.172669,0
6869,2022,24,32,1466.0,659,0.3189,3,0.10556,0
6870,2023,60,24,5120.0,719,0.3405,1,0.293633,0
6871,2022,36,42,5891.0,543,0.5684,1,0.030195,0
6872,2022,24,44,4059.0,516,0.1811,1,0.006702,0
6873,2021,48,24,3212.0,574,0.2275,3,0.014927,0
6874,2021,24,33,5322.0,561,0.4617,1,0.043329,0
6875,2022,24,24,3068.0,553,0.4167,2,0.031156,0
6876,2021,48,29,12534.0,735,0.0481,3,0.131108,0
6877,2022,24,43,10492.0,631,0.1662,1,0.038583,0
6878,2021,24,30,6829.0,777,0.0625,2,0.34189,1
6879,2021,24,34,5140.0,619,0.6185,1,0.120735,0
6880,2023,36,22,3533.0,526,0.5908,1,0.023747,0
6881,2022,36,39,4864.0,555,0.1886,1,0.020021,0
6882,2022,24,37,11155.0,701,0.2999,3,0.094677,0
6883,2022,24,30,7588.0,529,0.3924,3,0.00622,0
6884,2023,12,36,5442.0,664,0.2438,2,0.143376,0
6885,2022,24,39,7801.0,591,0.1116,2,0.017243,0
6886,2021,24,29,6456.0,545,0.5337,1,0.046549,0
6887,2023,60,23,5992.0,730,0.0384,2,0.372099,0
6888,2021,36,56,8025.0,572,0.1729,1,0.023417,0
6889,2023,24,31,6365.0,553,0.3562,1,0.02712,0
6890,2022,36,37,7550.0,613,0.7962,2,0.134972,0
6891,2021,60,48,5328.0,579,0.1238,2,0.009668,0
6892,2021,24,70,4328.0,797,0.5711,2,0.979547,1
6893,2023,36,25,3737.0,704,0.3183,1,0.475696,0
6894,2022,60,42,3520.0,572,0.0511,2,0.016646,0
6895,2023,24,30,2203.0,581,0.4264,1,0.06666,0
6896,2021,60,32,3115.0,458,0.0582,3,0.001364,0
6897,2021,12,30,3070.0,630,0.1416,1,0.084696,0
6898,2023,36,26,3814.0,560,0.1742,2,0.010422,0
6899,2022,60,37,10733.0,627,0.2921,3,0.029278,0
6900,2021,36,23,4542.0,462,0.4469,1,0.011417,0
6901,2022,36,47,5546.0,617,0.0347,2,0.019613,0
6902,2023,24,38,5634.0,755,0.3943,1,0.539191,1
6903,2021,24,42,10870.0,624,0.197,1,0.023391,0
6904,2021,24,33,3686.0,558,0.1123,1,0.02243,0
6905,2023,36,34,4397.0,618,0.1584,1,0.058543,0
6906,2022,24,40,4661.0,614,0.3658,3,0.051933,0
6907,2021,12,26,8676.0,795,0.4429,1,0.687954,1
6908,2021,24,34,9624.0,593,0.5288,4,0.021238,0
6909,2022,24,29,6231.0,523,0.2147,1,0.009361,0
6910,2023,36,29,9104.0,621,0.0999,3,0.025797,0
6911,2021,48,22,5371.0,635,0.1869,1,0.072649,0
6912,2021,36,51,4508.0,664,0.2885,3,0.080194,0
6913,2022,12,31,8861.0,680,0.3673,2,0.093788,0
6914,2023,36,49,6272.0,776,0.3135,2,0.541977,1
6915,2023,36,48,3402.0,572,0.0842,1,0.01784,0
6916,2021,12,25,8093.0,565,0.294,3,0.00941,0
6917,2022,24,27,4428.0,471,0.1296,2,0.002796,0
6918,2021,12,63,4165.0,672,0.4728,4,0.127343,0
6919,2021,36,55,7681.0,549,0.1525,1,0.00855,0
6920,2021,12,37,4701.0,691,0.2598,3,0.082732,0
6921,2022,12,40,5970.0,580,0.2393,3,0.018031,0
6922,2022,48,31,6843.0,758,0.0766,1,0.359301,0
6923,2021,48,42,3323.0,505,0.3593,2,0.003994,0
6924,2022,24,30,5958.0,701,0.0578,2,0.143058,0
6925,2021,36,22,9650.0,692,0.2837,1,0.220735,0
6926,2021,60,24,3047.0,662,0.5075,1,0.30529,0
6927,2022,24,38,6155.0,530,0.1966,3,0.004919,0
6928,2023,36,26,3246.0,662,0.4287,2,0.224735,0
6929,2023,36,37,8190.0,630,0.4173,1,0.112938,0
6930,2022,60,27,8151.0,473,0.3753,1,0.002399,0
6931,2023,48,30,4117.0,744,0.4075,3,0.495755,1
6932,2022,36,46,14836.0,592,0.0908,1,0.010091,0
6933,2021,36,40,8547.0,738,0.1232,1,0.240906,0
6934,2022,36,37,6999.0,614,0.1153,3,0.013667,0
6935,2022,24,46,6804.0,698,0.3942,2,0.298604,1
6936,2021,24,42,8038.0,551,0.1206,1,0.014441,0
6937,2022,36,52,2987.0,637,0.4321,1,0.108239,1
6938,2022,48,33,5417.0,631,0.1495,1,0.056383,0
6939,2021,48,33,5953.0,594,0.0884,1,0.018996,0
6940,2021,12,24,4024.0,550,0.2479,1,0.014607,0
6941,2022,24,33,6201.0,374,0.2106,3,0.001,0
6942,2022,48,47,9098.0,552,0.6053,2,0.026014,0
6943,2022,36,50,3980.0,676,0.426,3,0.159291,0
6944,2021,24,47,4783.0,508,0.3886,4,0.004287,0
6945,2023,48,22,3261.0,524,0.0993,2,0.015191,0
6946,2022,12,48,2011.0,505,0.3113,4,0.002773,0
6947,2022,24,22,7255.0,636,0.1464,1,0.058692,0
6948,2022,36,46,4852.0,548,0.2588,3,0.008033,0
6949,2022,60,34,5033.0,717,0.524,2,0.40376,0
6950,2023,36,45,3001.0,678,0.2759,2,0.159176,0
6951,2022,12,24,4479.0,636,0.5961,1,0.250466,0
6952,2022,60,49,8504.0,644,0.1288,1,0.044811,0
6953,2022,12,23,4917.0,558,0.5177,4,0.028249,0
6954,2022,36,31,4987.0,558,0.2174,2,0.009898,0
6955,2022,24,28,5452.0,676,0.3698,4,0.084412,0
6956,2021,36,22,2649.0,693,0.2861,1,0.372425,0
6957,2023,36,38,6717.0,676,0.3227,2,0.201607,0
6958,2023,36,56,2624.0,582,0.0635,1,0.021204,0
6959,2023,24,64,3072.0,588,0.2299,4,0.020161,0
6960,2021,36,38,2908.0,545,0.0545,3,0.004419,0
6961,2021,24,49,4502.0,681,0.2837,4,0.04852,0
6962,2021,48,40,4121.0,463,0.1449,1,0.003075,0
6963,2022,36,42,4912.0,443,0.1399,1,0.001,0
6964,2022,24,34,3126.0,459,0.2599,4,0.00154,0
6965,2023,24,39,8125.0,448,0.0936,1,0.002357,0
6966,2023,12,43,7458.0,728,0.105,2,0.176858,0
6967,2022,24,32,4506.0,682,0.3077,4,0.083675,0
6968,2021,36,37,3869.0,524,0.3998,1,0.012801,0
6969,2022,36,37,3679.0,611,0.1568,2,0.028857,0
6970,2023,36,46,4209.0,737,0.2928,2,0.297935,0
6971,2022,12,27,2440.0,660,0.1848,3,0.058791,0
6972,2021,36,37,3042.0,789,0.2914,3,0.677072,1
6973,2021,36,57,7556.0,610,0.1323,2,0.011964,0
6974,2022,24,49,5715.0,567,0.4749,3,0.025133,0
6975,2022,48,51,11127.0,533,0.0105,1,0.002023,0
6976,2023,60,38,4232.0,621,0.5015,2,0.097492,0
6977,2022,36,41,4102.0,694,0.3383,2,0.32984,1
6978,2022,24,48,4008.0,627,0.1101,3,0.033471,0
6979,2023,24,53,4190.0,591,0.0331,1,0.014888,0
6980,2021,24,22,3533.0,720,0.4613,1,0.466008,1
6981,2023,12,24,5628.0,662,0.3667,2,0.126249,0
6982,2021,12,51,4987.0,610,0.2855,1,0.054382,0
6983,2023,36,35,3809.0,558,0.1735,1,0.01351,0
6984,2022,12,31,9187.0,599,0.5598,2,0.058611,0
6985,2021,24,25,12686.0,657,0.1004,1,0.061539,0
6986,2022,36,32,8807.0,557,0.5244,2,0.027977,0
6987,2021,36,23,6497.0,521,0.4797,4,0.009754,0
6988,2023,60,58,7193.0,581,0.2353,4,0.01045,0
6989,2022,24,37,12434.0,616,0.0716,1,0.020942,1
6990,2022,36,37,7188.0,729,0.1753,1,0.263394,1
6991,2023,36,43,3668.0,527,0.4093,4,0.004895,0
6992,2021,36,47,5980.0,638,0.3694,1,0.106017,0
6993,2021,60,47,6722.0,597,0.4977,3,0.040311,0
6994,2021,36,48,2989.0,601,0.4691,4,0.043173,0
6995,2021,24,31,4262.0,743,0.2851,4,0.26881,1
6996,2022,12,35,8520.0,626,0.3532,2,0.034278,0
6997,2021,48,45,1975.0,546,0.3319,2,0.017824,0
6998,2021,24,32,2630.0,691,0.1537,2,0.192341,0
6999,2021,48,37,4500.0,685,0.2881,1,0.338354,0
7000,2022,36,41,5865.0,539,0.176,1,0.010709,0
7001,2021,36,45,2493.0,524,0.2257,1,0.00944,0
7002,2022,24,22,4613.0,652,0.5624,1,0.292311,0
7003,2023,60,45,8751.0,617,0.4618,1,0.114662,0
7004,2022,36,35,5086.0,582,0.4058,1,0.072351,0
7005,2023,24,45,7860.0,704,0.2778,2,0.165924,0
7006,2021,24,45,3655.0,572,0.4544,4,0.019317,0
7007,2022,36,54,3278.0,653,0.0865,2,0.131046,1
7008,2022,60,51,7513.0,713,0.0901,1,0.230679,0
7009,2021,60,51,5911.0,592,0.3047,4,0.01533,0
7010,2023,24,52,2717.0,473,0.3266,1,0.006852,0
7011,2023,60,40,3293.0,587,0.0295,2,0.009786,0
7012,2021,36,38,10746.0,635,0.1063,2,0.024095,0
7013,2021,24,46,3096.0,700,0.5895,1,0.383918,1
7014,2022,24,45,7841.0,578,0.1812,3,0.006968,0
7015,2021,60,34,3870.0,757,0.2399,1,0.550268,0
7016,2022,36,42,4907.0,516,0.0478,2,0.002247,0
7017,2022,36,37,5695.0,633,0.1086,1,0.042715,0
7018,2022,24,29,1719.0,600,0.66,1,0.086712,0
7019,2021,36,50,2365.0,727,0.3033,2,0.402227,1
7020,2023,36,38,5132.0,502,0.0826,1,0.003167,0
7021,2021,24,58,3422.0,654,0.1013,1,0.112518,0
7022,2022,24,22,8089.0,600,0.2695,1,0.046799,0
7023,2021,36,32,2202.0,742,0.1216,1,0.550247,1
7024,2023,24,38,6520.0,553,0.4416,2,0.01922,0
7025,2022,48,49,2470.0,653,0.5383,2,0.217261,0
7026,2023,24,41,4121.0,552,0.5106,2,0.027568,0
7027,2022,24,41,2887.0,635,0.3982,1,0.186559,0
7028,2021,48,26,12724.0,590,0.1269,1,0.023187,0
7029,2022,48,26,2516.0,589,0.0436,3,0.019152,0
7030,2021,12,41,4624.0,461,0.2908,3,0.002269,0
7031,2023,12,24,2073.0,653,0.2419,1,0.180984,0
7032,2021,12,32,10936.0,533,0.4321,2,0.006088,0
7033,2022,36,43,6007.0,530,0.3263,2,0.01193,0
7034,2021,12,28,5263.0,495,0.6649,2,0.020452,0
7035,2023,60,54,10272.0,535,0.3698,1,0.009165,0
7036,2022,36,50,5291.0,660,0.2196,2,0.053014,0
7037,2022,36,22,5485.0,656,0.0648,2,0.089971,0
7038,2021,24,28,5249.0,673,0.1302,3,0.049586,0
7039,2023,12,22,6515.0,537,0.2108,3,0.004491,0
7040,2021,24,30,3842.0,637,0.096,1,0.097931,0
7041,2022,24,45,4415.0,570,0.1083,4,0.008344,0
7042,2021,24,33,7370.0,696,0.3932,1,0.241985,1
7043,2021,36,42,5646.0,654,0.1183,2,0.077763,0
7044,2021,24,22,4642.0,567,0.2925,1,0.03668,0
7045,2021,48,45,2440.0,703,0.3547,2,0.429614,0
7046,2021,36,32,10394.0,660,0.2952,3,0.137367,1
7047,2022,36,38,3531.0,509,0.154,3,0.002819,0
7048,2023,60,37,8052.0,486,0.1083,1,0.00232,0
7049,2021,48,25,5366.0,512,0.2355,2,0.004328,0
7050,2022,36,26,2574.0,751,0.2455,1,0.640455,1
7051,2022,36,47,9192.0,538,0.5992,1,0.01979,0
7052,2022,36,41,5582.0,770,0.2842,3,0.376963,0
7053,2023,12,48,9582.0,534,0.2578,1,0.007238,0
7054,2021,24,41,4486.0,526,0.2505,2,0.006834,0
7055,2022,48,39,6989.0,690,0.4908,2,0.214258,0
7056,2023,36,22,2036.0,694,0.0613,2,0.146635,0
7057,2021,24,35,3827.0,664,0.2454,3,0.12864,1
7058,2021,36,37,2601.0,674,0.2375,2,0.211271,0
7059,2023,24,57,4075.0,555,0.3765,3,0.012992,0
7060,2022,24,44,6222.0,686,0.1632,4,0.095524,0
7061,2022,24,53,3633.0,639,0.5862,1,0.220666,0
7062,2021,48,43,7570.0,590,0.5068,1,0.040924,0
7063,2021,12,30,3203.0,627,0.0758,1,0.076976,0
7064,2023,48,39,7651.0,704,0.0735,1,0.204879,0
7065,2021,36,40,9460.0,651,0.0436,2,0.034614,0
7066,2022,36,28,8158.0,447,0.166,4,0.001,0
7067,2023,48,34,4138.0,691,0.2828,3,0.099524,0
7068,2022,60,35,1698.0,685,0.4239,4,0.149404,0
7069,2022,12,54,6575.0,589,0.1358,2,0.008699,0
7070,2021,36,22,4616.0,629,0.5286,1,0.15329,0
7071,2022,36,50,3013.0,629,0.1396,1,0.069347,0
7072,2021,24,28,3721.0,461,0.2639,3,0.00308,0
7073,2022,60,24,10069.0,587,0.6648,2,0.050903,0
7074,2022,12,49,2783.0,590,0.197,2,0.023219,0
7075,2021,12,45,6211.0,607,0.5643,2,0.097351,0
7076,2022,36,50,5481.0,577,0.2953,4,0.007692,0
7077,2021,36,46,4111.0,673,0.494,2,0.223595,0
7078,2023,36,58,6784.0,555,0.0702,3,0.003082,0
7079,2023,24,43,11116.0,692,0.4851,1,0.195021,1
7080,2021,36,36,4239.0,669,0.2061,2,0.096646,0
7081,2021,24,41,4352.0,728,0.4747,3,0.299727,1
7082,2022,12,50,6708.0,758,0.083,3,0.226311,0
7083,2021,24,30,7779.0,759,0.3269,2,0.575896,0
7084,2023,36,31,4611.0,525,0.3238,3,0.006355,0
7085,2021,48,34,4219.0,647,0.045,1,0.052477,0
7086,2021,36,22,1622.0,562,0.2104,3,0.009988,0
7087,2021,48,39,3331.0,850,0.1139,3,0.772666,1
7088,2021,36,22,2780.0,669,0.3289,3,0.194201,1
7089,2022,24,38,6921.0,733,0.4666,2,0.385002,1
7090,2021,60,46,4351.0,654,0.3239,1,0.075823,0
7091,2022,36,33,4266.0,409,0.3464,3,0.001,0
7092,2022,48,54,4893.0,557,0.253,1,0.012897,0
7093,2022,48,23,3181.0,565,0.2484,4,0.009854,0
7094,2021,48,49,10685.0,588,0.2596,2,0.026522,0
7095,2021,36,44,9406.0,648,0.1241,1,0.06543,0
7096,2022,48,22,11037.0,660,0.2478,1,0.113714,0
7097,2021,24,65,6917.0,409,0.5919,2,0.001672,0
7098,2022,36,37,4843.0,601,0.1627,4,0.015327,0
7099,2022,24,29,11019.0,581,0.4952,1,0.032352,0
7100,2022,24,23,3496.0,730,0.3137,1,0.495771,1
7101,2021,24,35,3179.0,667,0.3136,2,0.126408,0
7102,2023,36,36,3638.0,605,0.2929,2,0.045832,0
7103,2021,36,39,6383.0,637,0.2958,3,0.05879,0
7104,2023,36,35,3357.0,485,0.1778,3,0.002672,0
7105,2021,24,44,4547.0,672,0.3459,2,0.089631,0
7106,2021,60,34,2206.0,588,0.2217,1,0.038871,0
7107,2022,36,22,6251.0,555,0.1842,2,0.019107,0
7108,2023,36,36,2302.0,725,0.197,1,0.471126,0
7109,2021,24,22,3084.0,641,0.3363,1,0.123681,0
7110,2022,36,41,9032.0,566,0.3342,2,0.027229,0
7111,2023,36,28,8868.0,571,0.473,2,0.026591,0
7112,2022,48,39,5926.0,649,0.2878,3,0.067695,0
7113,2022,12,51,5641.0,643,0.1687,1,0.042018,0
7114,2021,24,28,3769.0,622,0.3072,4,0.041353,0
7115,2021,24,48,3339.0,523,0.1199,2,0.008355,0
7116,2023,48,33,4101.0,535,0.4825,3,0.014707,0
7117,2022,24,55,2306.0,560,0.145,2,0.014039,0
7118,2022,60,34,5576.0,604,0.211,1,0.047764,0
7119,2021,12,29,5036.0,616,0.2694,1,0.083285,0
7120,2021,12,44,3082.0,607,0.2799,3,0.034002,0
7121,2023,48,33,10768.0,610,0.4204,3,0.046658,1
7122,2022,24,29,6657.0,770,0.3046,1,0.889514,1
7123,2022,12,33,6946.0,687,0.2046,1,0.189103,1
7124,2023,60,37,3852.0,715,0.1605,1,0.347205,0
